,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).61,1.73046427775,0.118314469088,1.53505770981,1.64156989382,1.7367882435,1.80564930383,1.98321889244,0.0108828144277
a_subj(groupA).62,2.64535787019,0.179996257792,2.30253901453,2.51255935536,2.64578176318,2.77578701953,2.98415347046,0.017969610787
a_subj(groupA).63,1.64772023556,0.0980496152177,1.46671975883,1.58678794891,1.64640640993,1.70107366507,1.85407571299,0.0095060658436
a_subj(groupA).64,3.67084366507,0.280678267026,3.1575752161,3.49193669082,3.65634799635,3.85653122524,4.23472064351,0.0302327140051
a_subj(groupA).65,0.718966747647,0.0487883617615,0.625228093595,0.685837282872,0.718132499353,0.750795908163,0.816600641718,0.00544717371336
a_subj(groupA).66,0.182865971299,0.0122481640042,0.160092754696,0.175646490761,0.182098681747,0.190527540531,0.207218041807,0.00119657661439
a_subj(groupA).67,2.58028310878,0.207275633746,2.13887372797,2.44094619397,2.57904169906,2.71844834146,3.00150688492,0.0206691547152
a_subj(groupA).68,2.84931009456,0.20693404574,2.44998273479,2.72512799416,2.84995600422,2.98816565913,3.25769292809,0.0206428360708
a_subj(groupA).69,2.16230897275,0.126284950189,1.93651831187,2.06295891975,2.15932549369,2.24425053411,2.43166280864,0.0119615300775
a_subj(groupA).70,0.111472649375,0.00651089112854,0.0952882955265,0.107532640228,0.111781415641,0.115090034636,0.125538970442,0.000582270310488
a_subj(groupA).71,2.42913055693,0.164511116977,2.15914792965,2.31545063603,2.41380813949,2.53377532763,2.80998442399,0.0171910639348
a_subj(groupA).72,3.64709391144,0.271690127323,3.12143891184,3.46530062472,3.64666533168,3.82119925608,4.24495182303,0.0237557121336
a_subj(groupA).73,1.78692857123,0.129908696302,1.54786886839,1.69021769038,1.78975060353,1.8760496327,2.0210608836,0.013891390661
a_subj(groupA).74,2.29576896585,0.13015210948,2.07369680155,2.20424773233,2.29744148249,2.37200823458,2.58055197463,0.0134063942699
a_subj(groupA).75,1.95459285598,0.141281215235,1.69379550035,1.85099993328,1.95318553648,2.04437906419,2.26085805024,0.0134558852632
a_subj(groupA).76,2.28023484664,0.145383294251,1.99837889517,2.1814463932,2.26592685159,2.3606712128,2.5825719993,0.0159930652913
a_subj(groupA).77,1.4002260872,0.0870748827539,1.26430447554,1.32813728031,1.39566551794,1.46583414092,1.58370318513,0.00811930657948
a_subj(groupA).78,0.38937949867,0.0279028076137,0.341313975982,0.370413398606,0.389123040089,0.409110494304,0.444173551297,0.00286054153748
