,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).39,3.71694684606,0.267766141099,3.23432261706,3.51497959199,3.72085042108,3.89178666632,4.21867718515,0.0262740741538
a_subj(groupA).40,4.19435441471,0.274217072396,3.56996732365,4.02439471882,4.20028442609,4.35775374338,4.71253133795,0.028791958436
a_subj(groupA).41,4.25490697005,0.271543310363,3.75971524336,4.08222725112,4.25144296279,4.44025012441,4.78067631762,0.0239951004944
a_subj(groupA).42,4.22273737222,0.26709168047,3.71942672463,4.04594936672,4.24853031169,4.42319896892,4.69119607464,0.0265270700918
a_subj(groupA).43,3.51317168526,0.269835680001,3.05457570845,3.3025501645,3.52547627287,3.69395692781,4.012311464,0.0279930943058
a_subj(groupA).44,4.19864788445,0.292329215831,3.55171265625,4.00874396139,4.17183639888,4.40961481328,4.78585269423,0.0283327013162
a_subj(groupA).45,3.75610008096,0.222376227732,3.3170107133,3.59403995171,3.76073995838,3.90318650348,4.18217241345,0.0207500253034
a_subj(groupA).46,4.34812103791,0.320034475565,3.74346726617,4.11130833553,4.33588021518,4.55019116857,5.03782171201,0.0320873750371
a_subj(groupA).47,4.62287860777,0.356373044861,3.9138716959,4.39542024749,4.64640553515,4.83960683891,5.38042241359,0.0347622332166
a_subj(groupA).48,4.23588040693,0.265678901767,3.70630519351,4.05179202198,4.2430185391,4.40437140642,4.75053643913,0.0252131872595
a_subj(groupA).49,3.84054513055,0.2559865316,3.36157386047,3.69205202925,3.82376002173,3.99496028329,4.40099096531,0.0250173720805
a_subj(groupA).50,3.34339803028,0.240583219698,2.93213237953,3.1584131308,3.34739862088,3.48064516175,3.8773731829,0.0235573150118
a_subj(groupA).51,3.646374077,0.217384566325,3.2177185372,3.50770221512,3.6638660399,3.7844823953,4.0861908041,0.022046948345
a_subj(groupA).52,3.9853652653,0.262802119648,3.51047224488,3.78192846307,4.00450274587,4.16170071839,4.47720992893,0.0264910356686
a_subj(groupA).53,3.91034726647,0.262183530689,3.41690783611,3.74337619533,3.92032817669,4.06979779841,4.39450882342,0.025389167254
a_subj(groupA).54,3.8732425064,0.284787973724,3.34977756402,3.69353358921,3.84551231016,4.0535078093,4.54510910614,0.0271301557385
a_subj(groupA).55,4.19806962492,0.26646494705,3.64392517606,4.00792745763,4.18710126807,4.39008177398,4.76045412744,0.0246187076298
a_subj(groupA).56,4.32315090716,0.309695784428,3.71751032954,4.15698916059,4.32536900328,4.52269289052,4.90053262708,0.0303659969995
a_subj(groupA).57,3.8582512181,0.246228523297,3.38052053692,3.68312970919,3.84842988348,4.01201933378,4.39716570711,0.0261804855615
a_subj(groupA).58,4.1006439574,0.280616168812,3.59916686639,3.89106634387,4.09343421011,4.28349085989,4.71938347654,0.0252985459999
a_subj(groupA).59,3.9237804692,0.253066947038,3.47640065692,3.76712778571,3.90445811984,4.07299039715,4.52317785453,0.0270127148164
a_subj(groupA).60,4.70151803172,0.319492087673,4.12472879121,4.48334715791,4.66670983777,4.91560555393,5.36029860813,0.0306125818509
a_subj(groupA).61,3.55813906116,0.251323216195,3.1304242056,3.38623012899,3.54352986614,3.71216908861,4.09603170943,0.02385856369
a_subj(groupA).62,3.8773166997,0.250349876026,3.44301367738,3.70602588594,3.86331137538,4.00720575909,4.49371026416,0.0222364527043
a_subj(groupA).63,4.02077370314,0.260674573828,3.56648834742,3.81420108525,4.03452955554,4.19926812445,4.5079778052,0.0250002926244
a_subj(groupA).64,4.62710510755,0.328083768164,3.91712347206,4.43226257658,4.64507076941,4.84428605509,5.21821679293,0.0346974535639
