,experiment_number,sample_size,groupA_RT_mean,groupB_RT_mean,groupA_Acc_mean,groupB_Acc_mean,RT_effect_size,Acc_effect_size,Drift_effect_size,p_value_RTs,p_value_Acc,p_value_Drift,seed
49,49.0,10.0,1.1029061743137463,1.0558063343412745,0.8850000000000001,0.875,0.47627197711073255,0.23008949665421388,0.0,0.30096458869242015,-0.613164852382933,0.5117647058823529,49.0
50,50.0,10.0,1.0531324526553176,1.0408279296869458,0.885,0.8800000000000001,0.13804427805824399,0.1176696810829079,0.0,0.761111722952841,-0.795448298357746,0.8117647058823529,50.0
51,51.0,10.0,1.0355359454419628,1.0657306440002894,0.8425,0.86,-0.2567826933928031,-0.3193200869332756,0.0,-0.5729497547302912,0.48437077531068917,0.27647058823529413,51.0
52,52.0,10.0,1.0672261143644657,1.1102747768278716,0.8575000000000002,0.8924999999999998,-0.4001442484709699,-0.7923118117997654,0.0,-0.38272967971232197,0.09337904176174876,0.8470588235294118,52.0
53,53.0,10.0,1.0180108548333617,1.0559681309961615,0.905,0.9099999999999999,-0.3779125937626519,-0.09863939238321227,0.0,-0.40918179589483883,0.8279140454175973,0.3764705882352941,53.0
54,54.0,10.0,0.9969845014008556,1.0401665140437653,0.885,0.8724999999999999,-0.36984849336608955,0.24127732536666952,0.0,-0.4190623162377176,-0.5961448085253935,0.2235294117647059,54.0
55,55.0,10.0,1.02552709175666,1.0140271503431824,0.8825000000000001,0.875,0.12980780296958852,0.1542353599389809,0.0,0.7749355116632752,-0.7341810908080928,0.6058823529411764,55.0
56,56.0,10.0,1.0241062802779126,1.0676641453745375,0.8675,0.89,-0.36955633075715905,-0.4682393835430242,0.0,-0.41942312634498,0.3089492936111106,0.5529411764705883,56.0
57,57.0,10.0,1.0519022711058237,1.0271344669352431,0.8574999999999999,0.9075000000000001,0.3012125521671641,-0.8836917239098313,0.0,0.5091658769491222,0.0636876368496939,0.011764705882352941,57.0
58,58.0,10.0,1.0472140126241423,1.0567973137369233,0.8574999999999999,0.875,-0.0955068694159498,-0.28832121577925307,0.0,-0.833290602748988,0.5272497405850043,0.28823529411764703,58.0
59,59.0,10.0,1.0476139056684037,1.0201390498260352,0.885,0.8825000000000001,0.3071333978129779,0.0478852130680563,0.0,0.5009796503265158,-0.9159142079610934,0.5764705882352941,59.0
60,60.0,10.0,1.0343984744927825,1.0356051867496496,0.8775000000000001,0.8825,-0.01563464864266559,-0.11655430348286912,0.0,-0.9724963051078317,0.7973412066307057,0.36470588235294116,60.0
61,61.0,10.0,1.0662096135556323,1.0428938542843416,0.8875,0.875,0.2924493780070004,0.22549380840084773,0.0,0.5214202963052093,-0.6202231873854274,0.5470588235294118,61.0
