,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).138,2.43755501564,0.167394104159,2.14882904128,2.3220268731,2.43486711257,2.5602464777,2.802374379,0.0169013924915
a_subj(groupA).139,1.19503343715,0.0765164022337,1.06745035237,1.14340732416,1.19268115131,1.23866594492,1.39794006744,0.00834944733525
a_subj(groupA).140,4.21439701504,0.340242491728,3.60806223238,3.98367585255,4.18997430763,4.43174893581,4.94672881624,0.0345418099454
a_subj(groupA).141,1.8020987282,0.115052764538,1.59919101806,1.71975795386,1.80543074182,1.88168495294,2.05628122892,0.0108911784581
a_subj(groupA).142,2.41979363501,0.155735727655,2.13832970996,2.31718438217,2.39775507483,2.52000440049,2.77392793652,0.0134488246352
a_subj(groupA).143,3.56394130401,0.271793855431,2.994532135,3.36592728679,3.54218035819,3.74138300656,4.08537708145,0.0274580524988
a_subj(groupA).144,1.40061509749,0.0844217973118,1.24407450264,1.34460063035,1.4030896696,1.45622996567,1.55714995834,0.00783481586289
a_subj(groupA).145,2.40934282391,0.175231821899,2.09834238392,2.27522002837,2.39868780046,2.54211829961,2.73629259385,0.0179281791586
a_subj(groupA).146,2.55940246055,0.171526435835,2.2699612784,2.43725560947,2.56265761262,2.67383226664,2.90377155541,0.0160080912507
a_subj(groupA).147,1.69396753128,0.103789796126,1.48661131316,1.62975460392,1.69193380906,1.76292981563,1.9029060201,0.0102843998565
a_subj(groupA).148,1.91095982384,0.122373864736,1.6719399635,1.81913288632,1.92092292048,1.99894057036,2.13026911031,0.012839927394
a_subj(groupA).149,2.10094064304,0.160822318137,1.78806524591,2.00405890202,2.10330023376,2.19392044368,2.42648833809,0.0174531853521
a_subj(groupA).150,2.70577915352,0.198665177704,2.36261853152,2.55428189059,2.68710428267,2.83074309341,3.12768489357,0.0203749907737
a_subj(groupA).151,2.17446226156,0.140775684925,1.92662978543,2.08965034522,2.15557254332,2.24826497567,2.50395670844,0.0120992876936
a_subj(groupA).152,2.14333965262,0.154984872078,1.86209349446,2.03327356513,2.13483177109,2.2472115987,2.46569421925,0.0151973960202
a_subj(groupA).153,2.21385767011,0.156069774003,1.93524820884,2.10756227207,2.21320891503,2.32020376231,2.48970304807,0.0145449608564
a_subj(groupA).154,2.77658940243,0.196214550681,2.35568839552,2.6555495079,2.78214107745,2.89717220218,3.23963306478,0.0174562130368
